"female" "age" "coupon" "churn" "followtime"
"3803" 1 53 0 0 127
"3804" 0 48 0 1 353
"3805" 0 72 0 0 335
"3806" 1 73 0 0 317
"3807" 0 79 0 0 189
"3808" 0 66 0 0 38
"3809" 0 83 0 0 43
"3810" 1 51 0 1 88
"3811" 0 84 0 0 137
"3812" 1 72 0 0 208
"3813" 0 36 0 0 239
"3814" 0 29 1 0 118
"3815" 0 49 0 0 324
"3816" 1 41 0 0 260
"3817" 0 38 0 0 209
"3818" 0 56 1 0 261
"3819" 0 65 0 0 197
"3820" 0 71 1 0 89
"3821" 1 50 0 0 192
"3822" 0 22 0 0 44
"3823" 0 48 0 0 245
"3824" 0 13 0 1 199
"3825" 0 23 0 1 132
"3826" 0 14 0 0 290
"3827" 0 77 0 0 163
"3828" 0 45 0 0 362
"3829" 0 80 0 0 229
"3830" 0 30 0 0 264
"3831" 0 59 1 0 309
"3832" 0 63 0 0 71
"3833" 0 51 0 0 248
"3834" 0 16 1 0 152
"3835" 1 61 0 0 164
"3836" 0 79 0 0 187
"3837" 0 76 0 0 24
"3838" 0 71 0 0 246
"3839" 0 58 0 0 321
"3840" 1 40 0 0 37
"3841" 1 40 0 0 334
"3842" 0 20 0 0 46
"3843" 0 18 0 0 321
"3844" 0 39 0 0 4
"3845" 0 47 0 0 44
"3846" 0 68 0 0 247
"3847" 0 36 0 0 114
"3848" 0 42 1 0 126
"3849" 0 52 0 0 121
"3850" 0 50 0 0 94
"3851" 0 37 0 0 100
"3852" 0 13 1 0 277
"3853" 0 23 0 0 270
"3854" 0 15 0 0 55
"3855" 0 48 0 0 85
"3856" 0 14 0 0 34
"3857" 1 29 0 1 256
"3858" 1 40 0 0 57
"3859" 0 22 0 0 244
"3860" 0 83 0 0 15
"3861" 0 71 0 0 75
"3862" 0 61 1 1 18
"3863" 0 22 0 0 143
"3864" 0 49 0 0 115
"3865" 1 13 0 0 330
"3866" 1 21 0 0 322
"3867" 0 24 0 0 278
"3868" 0 13 0 0 17
"3869" 0 62 0 0 48
"3870" 1 79 0 0 132
"3871" 1 53 0 0 223
"3872" 0 78 0 0 199
"3873" 0 42 0 0 123
"3874" 0 84 0 1 55
"3875" 0 48 0 1 76
"3876" 0 74 0 0 303
"3877" 1 78 1 0 309
"3878" 0 82 1 0 142
"3879" 0 27 0 0 99
"3880" 0 21 0 0 25
"3881" 0 31 0 0 141
"3882" 0 39 1 0 153
"3883" 0 74 0 0 23
"3884" 0 76 0 0 316
"3885" 0 57 0 0 237
"3886" 0 56 1 0 131
"3887" 0 67 0 0 186
"3888" 1 79 1 0 130
"3889" 1 25 0 0 210
"3890" 0 77 0 0 236
"3891" 1 44 0 0 302
"3892" 0 43 1 0 363
"3893" 0 57 0 0 120
"3894" 0 21 0 0 199
"3895" 0 50 0 0 310
"3896" 1 62 1 1 11
"3897" 0 84 0 0 285
"3898" 0 68 0 0 325
"3899" 1 64 0 0 59
"3900" 0 58 0 0 348
"3901" 1 38 0 0 206
"3902" 0 77 0 0 55
"3903" 0 68 0 0 142
"3904" 1 46 0 0 79
"3905" 0 66 0 0 363
"3906" 0 81 0 0 149
"3907" 0 30 0 0 69
"3908" 0 19 0 0 257
"3909" 0 48 1 0 289
"3910" 1 82 1 0 41
"3911" 0 47 1 0 38
"3912" 1 16 0 0 123
"3913" 0 50 1 0 283
"3914" 1 68 0 0 224
"3915" 0 22 1 0 62
"3916" 1 61 0 0 164
"3917" 0 66 0 1 189
"3918" 0 71 0 0 237
"3919" 0 39 0 0 275
"3920" 0 16 0 0 81
"3921" 0 54 0 0 112
"3922" 0 61 0 0 135
"3923" 1 28 0 0 30
"3924" 1 80 0 0 345
"3925" 0 50 0 0 352
"3926" 0 16 0 0 346
"3927" 0 57 0 0 181
"3928" 0 70 0 0 226
"3929" 1 67 1 0 154
"3930" 0 39 0 0 185
"3931" 0 18 0 1 97
"3932" 0 78 1 1 13
"3933" 0 27 1 0 295
"3934" 0 14 0 0 75
"3935" 0 17 0 0 313
"3936" 0 21 0 1 35
"3937" 0 25 0 0 22
"3938" 0 56 1 0 200
"3939" 1 28 0 0 170
"3940" 1 34 0 0 89
"3941" 0 34 0 1 91
"3942" 0 24 1 0 148
"3943" 0 65 0 0 89
"3944" 1 79 0 0 223
"3945" 0 26 0 0 268
"3946" 0 22 0 0 277
"3947" 0 49 0 0 297
"3948" 0 44 0 0 28
"3949" 1 66 1 1 262
"3950" 0 14 1 1 18
"3951" 0 65 0 0 2
"3952" 0 81 0 0 271
"3953" 0 49 0 0 20
"3954" 0 41 0 0 198
"3955" 0 70 1 0 120
"3956" 0 68 0 0 21
"3957" 0 19 1 0 219
"3958" 0 25 0 0 179
"3959" 0 18 0 0 314
"3960" 0 67 0 0 31
"3961" 0 73 0 0 309
"3962" 0 80 0 0 231
"3963" 0 50 0 1 36
"3964" 0 36 0 0 30
"3965" 0 35 0 0 93
"3966" 0 25 0 0 113
"3967" 0 55 0 0 80
"3968" 0 36 0 0 135
"3969" 1 42 0 0 164
"3970" 1 66 1 0 160
"3971" 0 39 0 0 7
"3972" 1 57 0 0 193
"3973" 0 74 0 0 231
"3974" 1 52 0 0 344
"3975" 0 76 1 0 217
"3976" 1 61 1 0 268
"3977" 0 20 0 1 147
"3978" 0 63 0 0 44
"3979" 0 30 0 0 26
"3980" 0 74 0 1 1
"3981" 0 72 0 1 170
"3982" 0 23 0 1 29
"3983" 0 83 0 0 171
"3984" 0 62 0 1 321
"3985" 1 52 1 0 235
"3986" 0 61 0 0 146
"3987" 0 47 0 0 106
"3988" 0 37 0 1 104
"3989" 0 33 0 0 129
"3990" 0 24 0 0 237
"3991" 0 69 1 1 104
"3992" 0 59 1 0 265
"3993" 0 24 0 0 203
"3994" 0 77 0 1 91
"3995" 0 32 0 0 350
"3996" 1 27 0 0 284
"3997" 1 32 0 1 197
"3998" 0 73 0 0 116
"3999" 0 78 0 0 20
"4000" 1 72 0 0 145
"4001" 0 30 0 0 26
"4002" 1 65 0 0 198
"4003" 0 62 1 1 1
"4004" 0 73 1 0 33
"4005" 1 28 1 1 45
"4006" 1 80 1 0 15
"4007" 0 29 0 1 242
"4008" 0 49 0 0 343
"4009" 0 83 0 0 108
"4010" 0 68 0 0 65
"4011" 0 44 1 0 277
"4012" 0 31 0 0 334
"4013" 0 29 1 0 333
"4014" 0 59 0 0 193
"4015" 0 55 0 0 117
"4016" 0 14 0 0 118
"4017" 0 39 0 1 210
"4018" 1 66 0 0 208
"4019" 0 33 1 0 141
"4020" 1 20 0 1 88
"4021" 0 42 0 1 48
"4022" 0 66 0 0 96
"4023" 0 68 0 0 110
"4024" 0 16 0 0 121
"4025" 0 31 0 0 27
"4026" 0 25 0 1 279
"4027" 0 78 1 0 151
"4028" 0 41 1 0 127
"4029" 0 59 0 0 356
"4030" 0 68 0 0 215
"4031" 0 46 0 0 11
"4032" 0 34 0 0 109
"4033" 0 51 0 0 203
"4034" 0 28 0 0 254
"4035" 1 52 0 0 40
"4036" 0 82 1 0 51
"4037" 1 15 0 0 338
"4038" 0 78 0 0 278
"4039" 0 70 0 0 222
"4040" 0 17 0 0 30
"4041" 1 37 0 0 288
"4042" 0 19 1 1 252
"4043" 1 65 0 0 131
"4044" 0 39 0 0 154
"4045" 0 39 0 0 298
"4046" 0 58 0 0 112
"4047" 0 52 0 0 100
"4048" 0 82 0 0 295
"4049" 0 40 0 1 295
"4050" 0 22 0 0 301
"4051" 0 23 0 0 45
"4052" 0 76 1 0 100
"4053" 0 68 0 0 146
"4054" 0 52 0 0 8
"4055" 0 14 0 0 209
"4056" 0 41 0 0 78
"4057" 0 50 0 0 146
"4058" 1 21 0 0 21
"4059" 0 58 1 0 244
"4060" 0 63 0 0 49
"4061" 0 18 0 0 116
"4062" 1 60 0 0 60
"4063" 0 21 0 0 194
"4064" 1 46 1 1 5
"4065" 0 48 0 0 330
"4066" 1 25 0 0 197
"4067" 0 25 0 1 28
"4068" 1 54 0 0 72
"4069" 0 65 0 0 344
"4070" 0 46 0 0 150
"4071" 0 21 1 0 173
"4072" 0 24 0 0 253
"4073" 0 27 0 0 5
"4074" 0 13 0 0 50
"4075" 0 46 1 1 2
"4076" 0 19 0 1 31
"4077" 0 55 0 0 363
"4078" 0 36 1 1 357
"4079" 0 62 0 1 307
"4080" 0 30 0 0 105
"4081" 0 39 1 0 38
"4082" 0 24 0 1 188
"4083" 1 18 0 0 114
"4084" 0 40 1 0 248
"4085" 1 40 0 1 2
"4086" 1 82 0 0 209
"4088" 0 26 0 1 55
"4089" 1 80 0 0 282
"4090" 0 32 0 0 9
"4091" 0 46 0 0 161
"4092" 1 55 0 0 97
"4093" 0 67 0 0 60
"4094" 0 73 0 1 111
"4095" 1 70 0 0 66
"4096" 0 63 0 0 170
"4097" 1 14 0 1 158
"4098" 0 45 0 0 203
"4099" 0 25 0 0 254
"4100" 0 42 0 0 357
"4101" 0 73 0 0 140
"4102" 0 67 1 0 93
"4103" 1 60 0 1 33
"4104" 0 33 0 0 216
"4105" 0 60 1 0 214
"4106" 0 74 0 0 312
"4107" 0 37 0 0 238
"4108" 0 68 0 1 57
"4109" 0 84 0 0 266
"4110" 0 70 0 0 5
"4111" 1 83 0 0 264
"4112" 0 26 0 0 46
"4113" 0 65 0 0 66
"4114" 0 35 0 0 346
"4115" 0 56 1 0 237
"4116" 0 69 0 0 234
"4117" 0 74 0 0 102
"4118" 1 57 0 0 307
"4119" 0 24 1 0 185
"4120" 0 79 0 0 40
"4121" 0 39 0 0 86
"4122" 0 44 0 0 26
"4123" 0 66 0 0 357
"4124" 1 26 0 0 56
"4126" 0 28 0 1 134
"4127" 0 39 0 0 183
"4128" 0 63 1 0 341
"4129" 0 21 0 0 27
"4130" 0 27 0 0 114
"4131" 0 60 0 0 41
"4132" 0 30 0 0 137
"4133" 0 75 0 0 52
"4134" 0 17 0 0 364
"4135" 0 69 1 0 246
"4136" 0 64 0 0 253
"4137" 0 29 1 1 68
"4138" 1 49 0 0 100
"4139" 0 48 0 0 110
"4140" 1 51 0 0 228
"4141" 1 65 0 0 76
"4142" 0 79 1 0 143
"4143" 0 31 0 1 213
"4144" 0 17 1 1 109
"4145" 0 57 0 0 159
"4146" 0 25 0 0 261
"4147" 0 32 0 0 224
"4148" 0 51 1 0 194
"4149" 0 21 0 0 115
"4150" 1 70 0 0 336
"4151" 0 74 1 0 295
"4152" 0 13 0 0 184
"4153" 0 51 0 0 297
"4154" 0 69 0 0 359
"4155" 0 56 0 0 179
"4156" 1 72 0 0 226
"4157" 0 46 0 0 349
"4158" 0 34 0 0 347
"4159" 0 27 0 0 257
"4160" 0 55 0 0 297
"4161" 0 70 0 0 136
"4162" 0 32 0 1 136
"4163" 0 70 1 1 11
"4164" 0 39 1 1 102
"4165" 0 71 0 0 229
"4166" 0 24 0 1 177
"4167" 0 64 0 0 7
"4168" 0 80 0 0 257
"4169" 0 57 0 0 191
"4170" 0 49 1 0 285
"4171" 1 71 0 0 118
"4172" 1 75 0 0 319
"4173" 0 80 0 0 9
"4174" 0 29 1 0 47
"4175" 1 23 1 0 32
"4176" 0 33 0 0 105
"4177" 1 83 1 0 292
"4178" 0 46 0 1 124
"4179" 0 70 1 0 273
"4180" 0 21 0 1 273
"4181" 0 78 0 0 83
"4182" 0 32 0 0 267
"4183" 0 27 0 0 253
"4184" 0 46 0 0 19
"4185" 0 63 0 0 332
"4186" 1 84 0 1 75
"4187" 0 38 0 0 232
"4188" 0 28 0 0 213
"4189" 1 27 0 0 305
"4190" 0 73 1 1 130
"4191" 0 80 1 0 193
"4192" 1 82 0 0 260
"4193" 1 48 0 1 202
"4194" 0 81 0 0 260
"4195" 1 49 1 0 211
"4196" 0 70 0 0 153
"4197" 0 68 1 0 170
"4198" 0 55 0 0 252
"4199" 0 40 1 0 181
"4200" 0 19 0 1 36
"4201" 1 47 0 0 282
"4202" 0 21 0 0 286
"4203" 0 34 0 0 322
"4204" 0 45 0 0 6
"4205" 0 53 0 0 261
"4206" 0 60 0 0 175
"4207" 0 17 0 0 39
"4208" 0 55 0 0 199
"4209" 0 18 0 0 29
"4210" 0 14 0 0 8
"4211" 0 30 1 0 265
"4212" 0 74 0 0 45
"4213" 1 47 1 1 13
"4214" 0 23 0 0 83
"4215" 0 50 0 0 100
"4216" 0 42 0 0 260
"4217" 0 32 0 1 78
"4218" 0 31 0 0 320
"4219" 0 85 0 1 157
"4220" 0 85 0 0 162
"4221" 0 49 1 0 52
"4222" 0 20 1 0 48
"4223" 0 43 0 0 211
"4224" 0 47 0 0 13
"4225" 0 78 0 0 284
"4226" 0 29 0 0 309
"4227" 1 22 0 0 268
"4228" 0 55 0 0 267
"4229" 0 31 0 0 105
"4230" 0 35 0 0 37
"4231" 1 59 0 0 258
"4232" 0 59 1 0 242
"4233" 1 45 0 0 151
"4234" 0 39 0 0 225
"4235" 0 82 0 0 219
"4236" 1 15 0 0 202
"4237" 0 46 0 0 293
"4238" 1 23 0 1 83
"4239" 0 22 0 0 151
"4240" 1 57 0 0 290
"4241" 1 15 0 0 278
"4242" 0 70 0 0 36
"4243" 0 50 0 0 233
"4244" 1 48 0 0 191
"4245" 0 78 0 0 217
"4246" 0 51 1 1 78
"4247" 0 39 0 0 322
"4248" 1 55 0 0 80
"4249" 0 44 0 0 362
"4250" 0 60 0 0 254
"4251" 1 61 0 0 166
"4252" 1 84 0 0 47
"4253" 0 32 0 0 173
"4254" 0 58 0 0 251
"4255" 1 31 0 0 29
"4256" 0 31 0 0 351
"4257" 0 82 0 1 232
"4258" 0 39 0 0 97
"4259" 0 66 0 0 105
"4260" 1 30 1 1 3
"4261" 0 32 0 1 210
"4262" 0 36 0 1 22
"4263" 1 52 0 1 183
"4264" 1 72 0 0 193
"4265" 0 67 0 0 48
"4266" 1 26 0 0 54
"4267" 0 37 0 0 248
"4268" 1 19 0 0 121
"4269" 1 13 1 0 233
"4270" 0 35 0 0 186
"4271" 0 29 0 0 279
"4272" 0 43 0 0 56
"4273" 0 34 0 0 199
"4274" 0 80 0 0 138
"4275" 0 44 0 0 243
"4276" 0 77 1 0 154
"4277" 1 67 0 0 69
"4278" 1 80 0 0 326
"4279" 0 48 0 0 240
"4280" 0 69 0 1 33
"4281" 1 36 0 0 330
"4282" 0 63 0 0 248
"4283" 0 84 1 0 286
"4284" 0 73 0 0 211
"4285" 0 36 0 0 208
"4286" 0 22 0 0 295
"4287" 0 34 1 0 226
"4288" 0 17 0 0 207
"4289" 0 75 0 0 47
"4290" 0 64 0 0 37
"4291" 1 50 1 0 66
"4292" 0 32 1 0 212
"4293" 0 66 1 0 24
"4294" 0 76 0 0 4
"4295" 1 68 0 0 186
"4296" 0 60 0 1 44
"4297" 0 13 1 0 9
"4298" 0 15 0 0 134
"4299" 0 74 0 0 255
"4300" 0 44 1 0 239
"4301" 1 68 0 0 255
"4302" 0 31 0 0 267
"4303" 0 55 1 0 203
"4304" 0 48 0 0 133
"4305" 0 32 0 0 114
"4306" 0 66 0 0 47
"4307" 0 85 0 0 157
"4308" 0 62 0 0 286
"4309" 0 24 0 0 326
"4310" 0 78 0 1 20
"4311" 1 60 0 0 245
"4312" 0 81 0 0 336
"4313" 0 62 0 1 186
"4314" 0 83 1 0 284
"4315" 1 30 1 0 304
"4316" 1 80 0 0 255
"4317" 0 41 0 0 170
"4318" 0 36 0 1 260
"4319" 0 60 1 1 2
"4320" 0 49 1 0 326
"4321" 0 23 0 0 129
"4322" 0 78 0 0 319
"4323" 0 62 0 0 353
"4324" 0 63 1 0 259
"4325" 0 69 0 0 84
"4326" 0 51 1 0 328
"4327" 0 78 0 0 164
"4328" 0 65 0 0 316
"4329" 0 29 0 0 157
"4330" 0 40 0 0 116
"4331" 0 46 0 0 37
"4332" 0 27 0 0 333
"4333" 0 83 0 0 244
"4334" 1 20 0 0 231
"4335" 0 52 1 0 143
"4336" 0 31 1 0 35
"4337" 0 33 0 0 23
"4338" 0 25 0 0 261
"4339" 1 44 0 1 91
"4340" 1 49 0 0 306
"4341" 0 18 0 0 99
"4342" 0 35 0 0 45
"4343" 0 32 0 0 17
"4344" 0 57 0 0 279
"4345" 0 50 0 0 151
"4346" 1 76 0 0 336
"4347" 0 30 0 1 70
"4348" 0 80 0 0 309
"4349" 0 84 0 0 237
"4350" 1 24 0 0 329
"4351" 1 65 0 0 296
"4352" 0 78 1 0 362
"4353" 1 66 0 0 315
"4354" 0 71 0 0 229
"4355" 0 25 0 0 51
"4356" 0 41 0 0 348
"4357" 0 83 0 0 282
"4358" 0 44 0 1 73
"4359" 0 73 0 0 247
"4360" 0 68 0 0 212
"4361" 0 67 0 0 267
"4362" 0 19 0 0 79
"4363" 1 17 0 0 215
"4364" 0 35 1 0 359
"4365" 1 53 0 0 97
"4366" 0 64 0 0 315
"4367" 0 57 1 0 174
"4368" 0 71 0 0 46
"4369" 0 68 0 0 192
"4370" 0 27 0 0 184
"4371" 0 34 1 0 303
"4372" 0 53 0 0 197
"4373" 1 61 0 0 306
"4374" 0 16 0 0 174
"4375" 0 38 1 0 133
"4376" 0 47 0 1 100
"4377" 0 40 0 0 104
"4378" 0 26 0 1 66
"4379" 1 17 0 0 264
"4380" 0 83 0 0 117
"4381" 1 56 1 0 150
"4382" 0 62 0 0 190
"4383" 0 55 0 1 104
"4384" 0 77 0 0 106
"4385" 0 32 0 1 123
"4386" 0 17 0 1 40
"4387" 0 25 0 1 127
"4388" 0 78 0 0 342
"4389" 0 15 0 0 205
"4390" 0 44 1 0 265
"4391" 0 34 1 0 222
"4392" 0 49 1 0 158
"4393" 1 46 0 0 240
"4394" 0 32 1 1 202
"4395" 0 51 0 0 67
"4396" 0 81 1 0 7
"4397" 1 27 1 0 127
"4398" 0 71 0 0 354
"4399" 0 51 0 0 66
"4400" 1 26 1 0 16
"4401" 0 38 0 0 79
"4402" 0 17 0 0 286
"4403" 0 48 0 0 339
"4404" 0 34 1 0 167
"4405" 0 16 0 0 163
"4406" 0 13 0 0 9
"4407" 0 28 1 0 125
"4408" 0 72 0 0 142
"4409" 0 34 0 1 7
"4410" 0 32 1 0 152
"4411" 0 52 0 0 315
"4412" 0 51 0 0 253
"4413" 0 24 0 0 162
"4414" 0 46 0 0 71
"4415" 0 40 0 0 28
"4416" 0 55 0 0 260
"4417" 0 42 1 1 1
"4418" 0 85 0 0 16
"4419" 1 22 0 0 361
"4420" 0 36 0 1 98
"4421" 0 63 0 0 220
"4422" 0 81 0 0 167
"4423" 0 66 1 0 207
"4424" 0 58 0 0 282
"4425" 0 42 0 0 64
"4426" 1 61 1 0 120
"4427" 1 15 0 0 50
"4428" 0 53 0 0 321
"4429" 0 41 0 0 300
"4430" 0 20 1 1 22
"4431" 0 54 0 1 114
"4432" 0 62 0 0 222
"4433" 0 79 0 0 124
"4434" 0 83 0 1 148
"4435" 0 23 1 0 354
"4436" 0 24 0 0 187
"4437" 1 51 1 1 24
"4438" 1 20 1 1 179
"4439" 0 61 0 0 114
"4440" 0 83 0 0 158
"4441" 1 18 1 0 72
"4442" 0 61 0 1 177
"4443" 0 76 0 0 342
"4444" 0 13 0 1 23
"4445" 0 55 0 0 37
"4446" 0 23 0 0 176
"4447" 1 15 1 0 275
"4448" 1 53 0 0 85
"4449" 0 43 1 0 60
"4450" 0 49 0 0 187
"4451" 0 33 0 0 225
"4452" 0 76 1 0 153
"4453" 0 19 0 1 120
"4454" 0 77 0 0 194
"4455" 0 34 0 0 287
"4456" 0 77 0 0 124
"4457" 0 83 0 0 255
"4458" 1 27 1 0 334
"4459" 1 28 0 0 261
"4460" 0 81 0 0 253
"4461" 0 52 0 1 131
"4462" 1 19 0 0 39
"4463" 1 36 0 0 128
"4464" 0 44 0 0 152
"4465" 0 44 0 0 333
"4466" 0 19 0 0 27
"4467" 0 55 0 1 234
"4468" 0 22 1 1 15
"4469" 1 35 0 1 194
"4470" 0 43 1 0 46
"4471" 0 31 0 0 94
"4472" 0 60 0 0 285
"4473" 0 72 0 0 257
"4474" 0 38 0 1 19
"4475" 0 55 1 0 324
"4476" 0 73 0 1 17
"4477" 0 45 0 0 122
"4478" 1 51 0 1 244
"4479" 0 64 0 0 305
"4480" 0 84 0 0 33
"4481" 0 18 1 0 65
"4482" 0 79 0 0 15
"4483" 0 26 0 1 63
"4484" 0 52 0 0 149
"4485" 0 71 0 0 350
"4486" 0 50 0 0 154
"4487" 0 73 1 0 304
"4488" 1 55 1 0 213
"4489" 0 38 0 0 149
"4490" 1 13 0 0 245
"4491" 0 40 0 0 59
"4492" 1 42 0 0 27
"4493" 0 68 0 0 12
"4494" 0 59 0 0 186
"4495" 0 58 0 0 344
"4496" 0 51 0 0 259
"4497" 1 83 0 0 225
"4498" 0 24 0 0 56
"4499" 0 17 0 0 338
"4500" 0 36 0 0 90
"4501" 0 15 0 0 113
"4502" 1 23 1 0 361
"4503" 0 20 1 0 232
"4504" 0 45 0 0 120
"4505" 1 81 0 0 342
"4506" 0 40 1 0 160
"4507" 0 69 0 0 76
"4508" 0 69 0 0 89
"4509" 1 84 0 0 175
"4510" 0 57 0 0 62
"4511" 0 49 0 1 23
"4512" 0 43 0 0 135
"4513" 1 29 0 0 216
"4514" 0 61 1 0 240
"4515" 0 36 0 1 177
"4516" 0 37 0 1 2
"4517" 0 64 1 0 157
"4518" 1 45 0 0 55
"4519" 1 68 1 0 209
"4520" 1 41 0 0 184
"4521" 1 84 1 0 326
"4522" 0 68 0 1 183
"4523" 0 60 0 0 143
"4524" 0 79 0 0 46
"4525" 0 24 1 0 159
"4526" 0 23 1 0 6
"4527" 0 76 0 1 41
"4528" 0 30 0 0 356
"4529" 0 18 0 0 196
"4530" 1 81 0 0 189
"4531" 0 60 0 0 152
"4532" 0 78 0 0 120
"4533" 0 25 0 0 54
"4534" 0 51 0 0 149
"4535" 0 74 0 0 203
"4536" 0 73 0 1 185
"4537" 0 24 0 0 135
"4538" 0 71 0 0 86
"4539" 0 16 0 0 62
"4540" 0 51 0 0 281
"4541" 0 19 0 0 35
"4542" 0 45 0 0 156
"4543" 0 34 0 0 155
"4544" 0 23 0 0 252
"4545" 0 70 1 1 49
"4546" 0 30 1 0 117
"4547" 0 57 0 0 334
"4548" 0 81 0 0 13
"4549" 0 59 0 0 152
"4550" 0 23 0 1 40
"4551" 1 44 0 0 200
"4552" 0 82 0 1 128
"4553" 1 83 0 0 271
"4554" 0 49 1 1 16
"4555" 0 21 0 1 112
"4556" 1 17 0 0 233
"4557" 0 69 0 0 307
"4558" 0 22 1 0 132
"4559" 0 45 1 0 14
"4560" 1 32 1 0 98
"4561" 0 52 0 0 358
"4562" 0 58 0 0 267
"4563" 0 70 0 0 10
"4564" 0 64 1 0 211
"4565" 1 41 0 0 38
"4566" 0 17 0 0 51
"4567" 0 42 1 0 268
"4568" 1 84 0 0 131
"4569" 0 13 0 0 268
"4570" 0 79 1 0 84
"4571" 0 46 0 1 48
"4572" 0 64 0 1 210
"4573" 1 82 0 0 18
"4574" 0 42 0 0 44
"4575" 1 34 0 0 99
"4576" 0 43 0 1 8
"4577" 0 55 1 0 165
"4578" 0 37 0 1 291
"4579" 0 51 0 1 41
"4580" 0 57 1 0 244
"4581" 0 37 0 0 206
"4582" 1 23 0 1 33
"4583" 0 59 1 1 107
"4584" 1 85 0 1 13
"4585" 0 51 0 0 45
"4586" 0 74 0 0 142
"4587" 0 65 0 1 198
"4588" 0 18 0 0 191
"4589" 0 43 0 0 245
"4591" 1 31 0 0 260
"4592" 1 51 0 0 84
"4593" 0 77 0 0 288
"4594" 1 16 0 0 333
"4595" 0 49 0 0 203
"4596" 0 49 0 0 7
"4597" 0 18 0 1 237
"4598" 0 59 1 0 172
"4599" 0 34 0 0 38
"4600" 0 24 0 0 19
"4601" 0 41 0 0 173
"4602" 1 64 1 0 231
"4603" 0 16 0 0 163
"4604" 0 50 0 0 69
"4605" 1 51 1 0 340
"4606" 0 32 1 1 91
"4607" 0 56 0 0 285
"4608" 1 44 0 0 32
"4609" 0 70 0 0 249
"4610" 1 50 1 0 149
"4611" 0 30 1 0 51
"4612" 0 26 1 0 120
"4613" 0 32 0 0 291
"4614" 0 54 0 0 82
"4615" 0 60 0 0 120
"4616" 1 73 0 0 12
"4617" 0 50 0 0 143
"4618" 0 67 0 0 55
"4619" 0 72 0 0 80
"4620" 0 64 0 0 140
"4621" 0 45 0 0 2
"4622" 0 76 0 0 128
"4623" 0 23 1 0 351
"4624" 0 71 0 0 308
"4625" 0 57 0 0 216
"4626" 0 38 1 0 6
"4627" 0 44 0 0 71
"4628" 1 64 1 0 279
"4629" 0 55 0 1 64
"4630" 0 17 0 0 194
"4631" 0 39 1 0 333
"4632" 1 45 0 0 16
"4633" 1 69 0 0 348
"4634" 0 27 0 0 223
"4635" 0 38 1 1 30
"4636" 0 27 0 0 254
"4637" 0 35 0 0 78
"4638" 0 29 0 0 106
"4639" 0 83 0 0 107
"4640" 0 74 0 1 140
"4641" 1 52 0 0 286
"4642" 0 85 0 0 166
"4643" 0 31 1 0 139
"4644" 0 58 0 0 219
"4645" 0 73 0 0 328
"4646" 0 78 0 1 68
"4647" 0 61 1 1 12
"4648" 1 80 0 1 144
"4649" 0 26 0 0 208
"4650" 0 48 1 0 141
"4651" 1 35 0 0 254
"4652" 0 77 0 0 230
"4653" 1 21 0 0 263
"4654" 0 15 0 0 125
"4655" 0 63 0 0 114
"4656" 0 67 1 0 83
"4657" 1 54 0 0 12
"4658" 1 35 1 0 143
"4659" 0 20 0 0 148
"4660" 0 62 0 0 43
"4661" 0 27 0 0 342
"4662" 0 45 1 0 338
"4663" 0 48 0 0 341
"4664" 0 30 0 1 140
"4665" 0 78 1 0 318
"4666" 0 51 0 1 127
"4667" 0 84 0 1 150
"4668" 0 37 0 0 139
"4669" 0 62 0 0 246
"4670" 0 58 0 0 184
"4671" 0 44 0 0 65
"4672" 0 46 0 0 191
"4673" 0 65 0 0 255
"4674" 0 53 0 1 208
"4675" 0 70 0 1 114
"4676" 0 85 0 0 244
"4677" 0 45 0 1 179
"4678" 0 74 0 0 4
"4679" 0 26 0 0 35
"4680" 0 44 1 0 100
"4681" 1 30 0 0 94
"4682" 0 27 1 0 262
"4683" 0 81 1 1 143
"4684" 0 80 0 0 289
"4685" 0 34 1 0 97
"4686" 0 55 0 0 154
"4687" 1 54 0 0 360
"4688" 1 41 0 0 155
"4689" 0 77 0 0 53
"4690" 0 41 0 0 151
"4691" 0 70 1 1 16
"4692" 1 34 0 0 51
"4693" 1 70 0 0 166
"4694" 0 55 0 0 19
"4695" 0 21 0 0 124
"4696" 0 32 0 0 312
"4697" 0 34 0 1 220
"4698" 0 21 0 0 230
"4699" 0 32 0 0 262
"4700" 0 53 0 0 211
"4701" 0 26 0 0 35
"4702" 0 59 0 0 341
"4703" 0 20 0 0 216
"4704" 1 39 0 0 221
"4705" 0 20 0 1 200
"4706" 0 67 0 0 136
"4707" 0 20 0 0 113
"4708" 0 20 0 0 272
"4709" 0 29 0 0 25
"4710" 0 67 0 0 194
"4711" 0 77 0 1 213
"4712" 1 15 1 0 341
"4713" 1 71 0 0 293
"4714" 0 85 0 0 356
"4715" 0 21 0 0 117
"4716" 0 26 0 1 121
"4717" 1 74 0 0 59
"4718" 0 84 1 0 227
"4719" 1 21 0 0 147
"4720" 1 52 1 0 328
"4721" 0 64 0 0 12
"4722" 0 60 1 0 297
"4723" 0 55 0 0 220
"4724" 0 54 0 0 263
"4725" 0 21 0 1 49
"4726" 0 19 1 0 144
"4727" 1 54 0 0 124
"4728" 0 32 1 0 275
"4729" 0 32 0 0 36
"4730" 0 68 0 0 21
"4731" 0 13 0 1 36
"4732" 0 74 1 0 262
"4733" 0 48 0 0 64
"4734" 1 76 1 1 198
"4735" 0 51 0 0 304
"4736" 1 70 0 0 267
